===== VARIABLES DEL MODELO =====
Proceso=LAV | Operario=N/A | Trabajo=T45EVMBVG8LPYO07 | ID_tarea=989 | Tipo=IntVar | Nombre_ORtools=start_989 | Clave_diccionario=start_var | ID_ORTools=276
Proceso=LAV | Operario=N/A | Trabajo=T45EVMBVG8LPYO07 | ID_tarea=989 | Tipo=IntVar | Nombre_ORtools=end_989 | Clave_diccionario=end_var | ID_ORTools=277
Proceso=PIN | Operario=N/A | Trabajo=T45EVMBVG8LPYO07 | ID_tarea=990 | Tipo=IntVar | Nombre_ORtools=start_990 | Clave_diccionario=start_var | ID_ORTools=280
Proceso=PIN | Operario=N/A | Trabajo=T45EVMBVG8LPYO07 | ID_tarea=990 | Tipo=IntVar | Nombre_ORtools=end_990 | Clave_diccionario=end_var | ID_ORTools=281
Proceso=CAL | Operario=N/A | Trabajo=T45EVMBVG8LPYO07 | ID_tarea=991 | Tipo=IntVar | Nombre_ORtools=start_991 | Clave_diccionario=start_var | ID_ORTools=284
Proceso=CAL | Operario=N/A | Trabajo=T45EVMBVG8LPYO07 | ID_tarea=991 | Tipo=IntVar | Nombre_ORtools=end_991 | Clave_diccionario=end_var | ID_ORTools=285
Proceso=ENS | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=992 | Tipo=IntVar | Nombre_ORtools=start_992 | Clave_diccionario=start_var | ID_ORTools=288
Proceso=ENS | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=992 | Tipo=IntVar | Nombre_ORtools=end_992 | Clave_diccionario=end_var | ID_ORTools=289
Proceso=TEL | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=993 | Tipo=IntVar | Nombre_ORtools=start_993 | Clave_diccionario=start_var | ID_ORTools=292
Proceso=TEL | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=993 | Tipo=IntVar | Nombre_ORtools=end_993 | Clave_diccionario=end_var | ID_ORTools=293
Proceso=PDI | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=994 | Tipo=IntVar | Nombre_ORtools=start_994 | Clave_diccionario=start_var | ID_ORTools=296
Proceso=PDI | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=994 | Tipo=IntVar | Nombre_ORtools=end_994 | Clave_diccionario=end_var | ID_ORTools=297
Proceso=LAV | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=995 | Tipo=IntVar | Nombre_ORtools=start_995 | Clave_diccionario=start_var | ID_ORTools=300
Proceso=LAV | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=995 | Tipo=IntVar | Nombre_ORtools=end_995 | Clave_diccionario=end_var | ID_ORTools=301
Proceso=PIN | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=996 | Tipo=IntVar | Nombre_ORtools=start_996 | Clave_diccionario=start_var | ID_ORTools=304
Proceso=PIN | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=996 | Tipo=IntVar | Nombre_ORtools=end_996 | Clave_diccionario=end_var | ID_ORTools=305
Proceso=CAL | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=997 | Tipo=IntVar | Nombre_ORtools=start_997 | Clave_diccionario=start_var | ID_ORTools=308
Proceso=CAL | Operario=N/A | Trabajo=HR3M0MEL2SXP6VAZ | ID_tarea=997 | Tipo=IntVar | Nombre_ORtools=end_997 | Clave_diccionario=end_var | ID_ORTools=309
Proceso=ENS | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=998 | Tipo=IntVar | Nombre_ORtools=start_998 | Clave_diccionario=start_var | ID_ORTools=312
Proceso=ENS | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=998 | Tipo=IntVar | Nombre_ORtools=end_998 | Clave_diccionario=end_var | ID_ORTools=313
Proceso=PDI | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=999 | Tipo=IntVar | Nombre_ORtools=start_999 | Clave_diccionario=start_var | ID_ORTools=316
Proceso=PDI | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=999 | Tipo=IntVar | Nombre_ORtools=end_999 | Clave_diccionario=end_var | ID_ORTools=317
Proceso=LAV | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=1000 | Tipo=IntVar | Nombre_ORtools=start_1000 | Clave_diccionario=start_var | ID_ORTools=320
Proceso=LAV | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=1000 | Tipo=IntVar | Nombre_ORtools=end_1000 | Clave_diccionario=end_var | ID_ORTools=321
Proceso=PIN | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=1001 | Tipo=IntVar | Nombre_ORtools=start_1001 | Clave_diccionario=start_var | ID_ORTools=324
Proceso=PIN | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=1001 | Tipo=IntVar | Nombre_ORtools=end_1001 | Clave_diccionario=end_var | ID_ORTools=325
Proceso=CAL | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=1002 | Tipo=IntVar | Nombre_ORtools=start_1002 | Clave_diccionario=start_var | ID_ORTools=328
Proceso=CAL | Operario=N/A | Trabajo=N8IDQ4USAWVEX005 | ID_tarea=1002 | Tipo=IntVar | Nombre_ORtools=end_1002 | Clave_diccionario=end_var | ID_ORTools=329
Proceso=ENS | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1003 | Tipo=IntVar | Nombre_ORtools=start_1003 | Clave_diccionario=start_var | ID_ORTools=332
Proceso=ENS | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1003 | Tipo=IntVar | Nombre_ORtools=end_1003 | Clave_diccionario=end_var | ID_ORTools=333
Proceso=TEL | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1004 | Tipo=IntVar | Nombre_ORtools=start_1004 | Clave_diccionario=start_var | ID_ORTools=336
Proceso=TEL | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1004 | Tipo=IntVar | Nombre_ORtools=end_1004 | Clave_diccionario=end_var | ID_ORTools=337
Proceso=PDI | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1005 | Tipo=IntVar | Nombre_ORtools=start_1005 | Clave_diccionario=start_var | ID_ORTools=340
Proceso=PDI | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1005 | Tipo=IntVar | Nombre_ORtools=end_1005 | Clave_diccionario=end_var | ID_ORTools=341
Proceso=LAV | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1006 | Tipo=IntVar | Nombre_ORtools=start_1006 | Clave_diccionario=start_var | ID_ORTools=344
Proceso=LAV | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1006 | Tipo=IntVar | Nombre_ORtools=end_1006 | Clave_diccionario=end_var | ID_ORTools=345
Proceso=PIN | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1007 | Tipo=IntVar | Nombre_ORtools=start_1007 | Clave_diccionario=start_var | ID_ORTools=348
Proceso=PIN | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1007 | Tipo=IntVar | Nombre_ORtools=end_1007 | Clave_diccionario=end_var | ID_ORTools=349
Proceso=CAL | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1008 | Tipo=IntVar | Nombre_ORtools=start_1008 | Clave_diccionario=start_var | ID_ORTools=352
Proceso=CAL | Operario=N/A | Trabajo=B7EQAKVQDIVN66FI | ID_tarea=1008 | Tipo=IntVar | Nombre_ORtools=end_1008 | Clave_diccionario=end_var | ID_ORTools=353
Proceso=ENS | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1009 | Tipo=IntVar | Nombre_ORtools=start_1009 | Clave_diccionario=start_var | ID_ORTools=356
Proceso=ENS | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1009 | Tipo=IntVar | Nombre_ORtools=end_1009 | Clave_diccionario=end_var | ID_ORTools=357
Proceso=TEL | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1010 | Tipo=IntVar | Nombre_ORtools=start_1010 | Clave_diccionario=start_var | ID_ORTools=360
Proceso=TEL | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1010 | Tipo=IntVar | Nombre_ORtools=end_1010 | Clave_diccionario=end_var | ID_ORTools=361
Proceso=PDI | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1011 | Tipo=IntVar | Nombre_ORtools=start_1011 | Clave_diccionario=start_var | ID_ORTools=364
Proceso=PDI | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1011 | Tipo=IntVar | Nombre_ORtools=end_1011 | Clave_diccionario=end_var | ID_ORTools=365
Proceso=LAV | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1012 | Tipo=IntVar | Nombre_ORtools=start_1012 | Clave_diccionario=start_var | ID_ORTools=368
Proceso=LAV | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1012 | Tipo=IntVar | Nombre_ORtools=end_1012 | Clave_diccionario=end_var | ID_ORTools=369
Proceso=PIN | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntVar | Nombre_ORtools=start_1013 | Clave_diccionario=start_var | ID_ORTools=372
Proceso=PIN | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1013 | Tipo=IntVar | Nombre_ORtools=end_1013 | Clave_diccionario=end_var | ID_ORTools=373
Proceso=CAL | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntVar | Nombre_ORtools=start_1014 | Clave_diccionario=start_var | ID_ORTools=376
Proceso=CAL | Operario=N/A | Trabajo=C0SX2RPANQ5DKYUG | ID_tarea=1014 | Tipo=IntVar | Nombre_ORtools=end_1014 | Clave_diccionario=end_var | ID_ORTools=377
Proceso=ENS | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntVar | Nombre_ORtools=start_1015 | Clave_diccionario=start_var | ID_ORTools=380
Proceso=ENS | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1015 | Tipo=IntVar | Nombre_ORtools=end_1015 | Clave_diccionario=end_var | ID_ORTools=381
Proceso=TEL | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntVar | Nombre_ORtools=start_1016 | Clave_diccionario=start_var | ID_ORTools=384
Proceso=TEL | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1016 | Tipo=IntVar | Nombre_ORtools=end_1016 | Clave_diccionario=end_var | ID_ORTools=385
Proceso=PDI | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntVar | Nombre_ORtools=start_1017 | Clave_diccionario=start_var | ID_ORTools=388
Proceso=PDI | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1017 | Tipo=IntVar | Nombre_ORtools=end_1017 | Clave_diccionario=end_var | ID_ORTools=389
Proceso=LAV | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntVar | Nombre_ORtools=start_1018 | Clave_diccionario=start_var | ID_ORTools=392
Proceso=LAV | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1018 | Tipo=IntVar | Nombre_ORtools=end_1018 | Clave_diccionario=end_var | ID_ORTools=393
Proceso=PIN | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntVar | Nombre_ORtools=start_1019 | Clave_diccionario=start_var | ID_ORTools=396
Proceso=PIN | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1019 | Tipo=IntVar | Nombre_ORtools=end_1019 | Clave_diccionario=end_var | ID_ORTools=397
Proceso=CAL | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntVar | Nombre_ORtools=start_1020 | Clave_diccionario=start_var | ID_ORTools=400
Proceso=CAL | Operario=N/A | Trabajo=228W5UC2QDQVOAF3 | ID_tarea=1020 | Tipo=IntVar | Nombre_ORtools=end_1020 | Clave_diccionario=end_var | ID_ORTools=401
Proceso=ENS | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntVar | Nombre_ORtools=start_1021 | Clave_diccionario=start_var | ID_ORTools=404
Proceso=ENS | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1021 | Tipo=IntVar | Nombre_ORtools=end_1021 | Clave_diccionario=end_var | ID_ORTools=405
Proceso=TEL | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntVar | Nombre_ORtools=start_1022 | Clave_diccionario=start_var | ID_ORTools=408
Proceso=TEL | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1022 | Tipo=IntVar | Nombre_ORtools=end_1022 | Clave_diccionario=end_var | ID_ORTools=409
Proceso=PDI | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntVar | Nombre_ORtools=start_1023 | Clave_diccionario=start_var | ID_ORTools=412
Proceso=PDI | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1023 | Tipo=IntVar | Nombre_ORtools=end_1023 | Clave_diccionario=end_var | ID_ORTools=413
Proceso=LAV | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1024 | Tipo=IntVar | Nombre_ORtools=start_1024 | Clave_diccionario=start_var | ID_ORTools=416
Proceso=LAV | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1024 | Tipo=IntVar | Nombre_ORtools=end_1024 | Clave_diccionario=end_var | ID_ORTools=417
Proceso=PIN | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1025 | Tipo=IntVar | Nombre_ORtools=start_1025 | Clave_diccionario=start_var | ID_ORTools=420
Proceso=PIN | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1025 | Tipo=IntVar | Nombre_ORtools=end_1025 | Clave_diccionario=end_var | ID_ORTools=421
Proceso=CAL | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1026 | Tipo=IntVar | Nombre_ORtools=start_1026 | Clave_diccionario=start_var | ID_ORTools=424
Proceso=CAL | Operario=N/A | Trabajo=V9FC6R5V0S3EYCKR | ID_tarea=1026 | Tipo=IntVar | Nombre_ORtools=end_1026 | Clave_diccionario=end_var | ID_ORTools=425
Proceso=ENS | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1027 | Tipo=IntVar | Nombre_ORtools=start_1027 | Clave_diccionario=start_var | ID_ORTools=428
Proceso=ENS | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1027 | Tipo=IntVar | Nombre_ORtools=end_1027 | Clave_diccionario=end_var | ID_ORTools=429
Proceso=PDI | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1028 | Tipo=IntVar | Nombre_ORtools=start_1028 | Clave_diccionario=start_var | ID_ORTools=432
Proceso=PDI | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1028 | Tipo=IntVar | Nombre_ORtools=end_1028 | Clave_diccionario=end_var | ID_ORTools=433
Proceso=LAV | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1029 | Tipo=IntVar | Nombre_ORtools=start_1029 | Clave_diccionario=start_var | ID_ORTools=436
Proceso=LAV | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1029 | Tipo=IntVar | Nombre_ORtools=end_1029 | Clave_diccionario=end_var | ID_ORTools=437
Proceso=PIN | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1030 | Tipo=IntVar | Nombre_ORtools=start_1030 | Clave_diccionario=start_var | ID_ORTools=440
Proceso=PIN | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1030 | Tipo=IntVar | Nombre_ORtools=end_1030 | Clave_diccionario=end_var | ID_ORTools=441
Proceso=CAL | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1031 | Tipo=IntVar | Nombre_ORtools=start_1031 | Clave_diccionario=start_var | ID_ORTools=444
Proceso=CAL | Operario=N/A | Trabajo=QYYPIYQHYSTWIHNA | ID_tarea=1031 | Tipo=IntVar | Nombre_ORtools=end_1031 | Clave_diccionario=end_var | ID_ORTools=445
Proceso=ENS | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1032 | Tipo=IntVar | Nombre_ORtools=start_1032 | Clave_diccionario=start_var | ID_ORTools=448
Proceso=ENS | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1032 | Tipo=IntVar | Nombre_ORtools=end_1032 | Clave_diccionario=end_var | ID_ORTools=449
Proceso=TEL | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1033 | Tipo=IntVar | Nombre_ORtools=start_1033 | Clave_diccionario=start_var | ID_ORTools=452
Proceso=TEL | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1033 | Tipo=IntVar | Nombre_ORtools=end_1033 | Clave_diccionario=end_var | ID_ORTools=453
Proceso=PDI | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1034 | Tipo=IntVar | Nombre_ORtools=start_1034 | Clave_diccionario=start_var | ID_ORTools=456
Proceso=PDI | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1034 | Tipo=IntVar | Nombre_ORtools=end_1034 | Clave_diccionario=end_var | ID_ORTools=457
Proceso=LAV | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1035 | Tipo=IntVar | Nombre_ORtools=start_1035 | Clave_diccionario=start_var | ID_ORTools=460
Proceso=LAV | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1035 | Tipo=IntVar | Nombre_ORtools=end_1035 | Clave_diccionario=end_var | ID_ORTools=461
Proceso=PIN | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1036 | Tipo=IntVar | Nombre_ORtools=start_1036 | Clave_diccionario=start_var | ID_ORTools=464
Proceso=PIN | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1036 | Tipo=IntVar | Nombre_ORtools=end_1036 | Clave_diccionario=end_var | ID_ORTools=465
Proceso=CAL | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1037 | Tipo=IntVar | Nombre_ORtools=start_1037 | Clave_diccionario=start_var | ID_ORTools=468
Proceso=CAL | Operario=N/A | Trabajo=YDZV6J48UUXJW28H | ID_tarea=1037 | Tipo=IntVar | Nombre_ORtools=end_1037 | Clave_diccionario=end_var | ID_ORTools=469
Proceso=TEL | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1038 | Tipo=IntVar | Nombre_ORtools=start_1038 | Clave_diccionario=start_var | ID_ORTools=472
Proceso=TEL | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1038 | Tipo=IntVar | Nombre_ORtools=end_1038 | Clave_diccionario=end_var | ID_ORTools=473
Proceso=PDI | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1039 | Tipo=IntVar | Nombre_ORtools=start_1039 | Clave_diccionario=start_var | ID_ORTools=476
Proceso=PDI | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1039 | Tipo=IntVar | Nombre_ORtools=end_1039 | Clave_diccionario=end_var | ID_ORTools=477
Proceso=LAV | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1040 | Tipo=IntVar | Nombre_ORtools=start_1040 | Clave_diccionario=start_var | ID_ORTools=480
Proceso=LAV | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1040 | Tipo=IntVar | Nombre_ORtools=end_1040 | Clave_diccionario=end_var | ID_ORTools=481
Proceso=PIN | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1041 | Tipo=IntVar | Nombre_ORtools=start_1041 | Clave_diccionario=start_var | ID_ORTools=484
Proceso=PIN | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1041 | Tipo=IntVar | Nombre_ORtools=end_1041 | Clave_diccionario=end_var | ID_ORTools=485
Proceso=CAL | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1042 | Tipo=IntVar | Nombre_ORtools=start_1042 | Clave_diccionario=start_var | ID_ORTools=488
Proceso=CAL | Operario=N/A | Trabajo=CAIQ19H4H8TMEPXK | ID_tarea=1042 | Tipo=IntVar | Nombre_ORtools=end_1042 | Clave_diccionario=end_var | ID_ORTools=489
Proceso=ENS | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1043 | Tipo=IntVar | Nombre_ORtools=start_1043 | Clave_diccionario=start_var | ID_ORTools=492
Proceso=ENS | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1043 | Tipo=IntVar | Nombre_ORtools=end_1043 | Clave_diccionario=end_var | ID_ORTools=493
Proceso=TEL | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1044 | Tipo=IntVar | Nombre_ORtools=start_1044 | Clave_diccionario=start_var | ID_ORTools=496
Proceso=TEL | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1044 | Tipo=IntVar | Nombre_ORtools=end_1044 | Clave_diccionario=end_var | ID_ORTools=497
Proceso=PDI | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=start_1045 | Clave_diccionario=start_var | ID_ORTools=500
Proceso=PDI | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1045 | Tipo=IntVar | Nombre_ORtools=end_1045 | Clave_diccionario=end_var | ID_ORTools=501
Proceso=LAV | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=start_1046 | Clave_diccionario=start_var | ID_ORTools=504
Proceso=LAV | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1046 | Tipo=IntVar | Nombre_ORtools=end_1046 | Clave_diccionario=end_var | ID_ORTools=505
Proceso=PIN | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=start_1047 | Clave_diccionario=start_var | ID_ORTools=508
Proceso=PIN | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1047 | Tipo=IntVar | Nombre_ORtools=end_1047 | Clave_diccionario=end_var | ID_ORTools=509
Proceso=CAL | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=start_1048 | Clave_diccionario=start_var | ID_ORTools=512
Proceso=CAL | Operario=N/A | Trabajo=GFWZYK869Z8S8OQT | ID_tarea=1048 | Tipo=IntVar | Nombre_ORtools=end_1048 | Clave_diccionario=end_var | ID_ORTools=513
Proceso=ENS | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=start_1049 | Clave_diccionario=start_var | ID_ORTools=516
Proceso=ENS | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1049 | Tipo=IntVar | Nombre_ORtools=end_1049 | Clave_diccionario=end_var | ID_ORTools=517
Proceso=TEL | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=start_1050 | Clave_diccionario=start_var | ID_ORTools=520
Proceso=TEL | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1050 | Tipo=IntVar | Nombre_ORtools=end_1050 | Clave_diccionario=end_var | ID_ORTools=521
Proceso=PDI | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1051 | Tipo=IntVar | Nombre_ORtools=start_1051 | Clave_diccionario=start_var | ID_ORTools=524
Proceso=PDI | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1051 | Tipo=IntVar | Nombre_ORtools=end_1051 | Clave_diccionario=end_var | ID_ORTools=525
Proceso=LAV | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1052 | Tipo=IntVar | Nombre_ORtools=start_1052 | Clave_diccionario=start_var | ID_ORTools=528
Proceso=LAV | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1052 | Tipo=IntVar | Nombre_ORtools=end_1052 | Clave_diccionario=end_var | ID_ORTools=529
Proceso=PIN | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1053 | Tipo=IntVar | Nombre_ORtools=start_1053 | Clave_diccionario=start_var | ID_ORTools=532
Proceso=PIN | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1053 | Tipo=IntVar | Nombre_ORtools=end_1053 | Clave_diccionario=end_var | ID_ORTools=533
Proceso=CAL | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1054 | Tipo=IntVar | Nombre_ORtools=start_1054 | Clave_diccionario=start_var | ID_ORTools=536
Proceso=CAL | Operario=N/A | Trabajo=C7WT5FV7K6D95FYT | ID_tarea=1054 | Tipo=IntVar | Nombre_ORtools=end_1054 | Clave_diccionario=end_var | ID_ORTools=537
Proceso=ENS | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1055 | Tipo=IntVar | Nombre_ORtools=start_1055 | Clave_diccionario=start_var | ID_ORTools=540
Proceso=ENS | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1055 | Tipo=IntVar | Nombre_ORtools=end_1055 | Clave_diccionario=end_var | ID_ORTools=541
Proceso=TEL | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1056 | Tipo=IntVar | Nombre_ORtools=start_1056 | Clave_diccionario=start_var | ID_ORTools=544
Proceso=TEL | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1056 | Tipo=IntVar | Nombre_ORtools=end_1056 | Clave_diccionario=end_var | ID_ORTools=545
Proceso=PDI | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1057 | Tipo=IntVar | Nombre_ORtools=start_1057 | Clave_diccionario=start_var | ID_ORTools=548
Proceso=PDI | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1057 | Tipo=IntVar | Nombre_ORtools=end_1057 | Clave_diccionario=end_var | ID_ORTools=549
Proceso=LAV | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1058 | Tipo=IntVar | Nombre_ORtools=start_1058 | Clave_diccionario=start_var | ID_ORTools=552
Proceso=LAV | Operario=N/A | Trabajo=FVZ0WHD3EMXQB7HA | ID_tarea=1058 | Tipo=IntVar | Nombre_ORtools=end_1058 | Clave_diccionario=end_var | ID_ORTools=553
